TipoInstituicao,CodInst,AnoMes,NomeRelatorio,NumeroRelatorio,Grupo,Conta,NomeColuna,DescricaoColuna,Saldo
1,91018408,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],465971.6
1,91018408,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,91018408,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],5486637.63
1,91018408,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],128863.41
1,91018408,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,5486637.63
1,91018408,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.000236474520005798
1,91018408,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,1.19033244462397
1,91159764,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],3309474729.49
1,91159764,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1560803547.61
1,91159764,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],2857806988.11
1,91159764,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],2552859094.73
1,91159764,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],451667741.38
1,91159764,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],20753801.25
1,91159764,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,448755444.45
1,91159764,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.140686724497299
1,91159764,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.23328365331018
1,91586982,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],8017694372.38
1,91586982,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],4551719117.23
1,91586982,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],7150339362.85
1,91586982,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],5685939711.09
1,91586982,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],867355009.53
1,91586982,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],29580270.4
1,91586982,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,844296060.28
1,91586982,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.10816640585734
1,91586982,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.189540440284306
1,92555150,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],3636232288.82
1,92555150,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],2275388827.89
1,92555150,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],3223713887.32
1,92555150,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],1905929110.41
1,92555150,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],412518401.5
1,92555150,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],11904354.5
1,92555150,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,443456296.33
1,92555150,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.1760605360351
1,92555150,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.16279304063378
1,92675578,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],15110786.4
1,92675578,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],11620384.07
1,92675578,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],525165.73
1,92675578,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,92675578,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],14585620.67
1,92675578,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],534846.72
1,92675578,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,14585620.67
1,92675578,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.00173297664678674
1,92675578,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,1.35535347985147
1,92796564,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],3571850032.12
1,92796564,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1811729683.01
1,92796564,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],3303948067.26
1,92796564,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],2925808569.89
1,92796564,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],267901964.86
1,92796564,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],6898021.47
1,92796564,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,308559395.5
1,92796564,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.167499156090355
1,92796564,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.158374041643777
1,92825397,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],7381503.03
1,92825397,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],6920645.32
1,92825397,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],5038059.22
1,92825397,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],4531764.41
1,92825397,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],2343443.81
1,92825397,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-133686.42
1,92825397,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,2269261.72
1,92825397,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.050310600577178
1,92825397,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.371493324533946
1,92935741,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],80417923.61
1,92935741,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],56296578.51
1,92935741,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],38179091.97
1,92935741,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],32945453.9
1,92935741,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],42238831.64
1,92935741,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],1267944.35
1,92935741,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,42238259.4
1,92935741,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.00856650286114773
1,92935741,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.607712145911106
1,94243839,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],289666554.74
1,94243839,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],175919207.69
1,94243839,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],256328300.17
1,94243839,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],250248182.33
1,94243839,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],33338254.57
1,94243839,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],690766.31
1,94243839,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,33330880.08
1,94243839,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0346762358877384
1,94243839,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.184760905835877
1,94433109,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],2668088545.76
1,94433109,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1626009505.54
1,94433109,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],2341201222.15
1,94433109,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],2147836165.24
1,94433109,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],326887323.61
1,94433109,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],7911902.90999999
1,94433109,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,326653289.08
1,94433109,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0818914789602767
1,94433109,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.179901311314817
1,95163002,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],881220903.41
1,95163002,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],574977115.25
1,95163002,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],788027357.5
1,95163002,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],745465610.89
1,95163002,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],93193545.91
1,95163002,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],3070027.05
1,95163002,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,93151943.53
1,95163002,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0988046241572604
1,95163002,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.150049335928435
1,95213211,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],1955646132.06
1,95213211,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1341091457.46
1,95213211,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1788754829.1
1,95213211,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],1466191272.18
1,95213211,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],166891302.96
1,95213211,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],7696486.52
1,95213211,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,189526105.5
1,95213211,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.111179880757904
1,95213211,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.152497059755719
1,95424891,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],2100335990.55
1,95424891,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1282789183.6
1,95424891,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1790413266.77
1,95424891,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],1434978320.02
1,95424891,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],309922723.78
1,95424891,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],10826246.01
1,95424891,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,306815708.61
1,95424891,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0810779145653862
1,95424891,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.230016474124546
1,95594941,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],3492574059.31
1,95594941,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],2169909143.84
1,95594941,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],2952903835.0
1,95594941,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],2049916794.51
1,95594941,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],539670224.31
1,95594941,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],10118714.11
1,95594941,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,535777196.65
1,95594941,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0743797055365029
1,95594941,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.225421125012792
1,96409263,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],7901534.31
1,96409263,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],5322971.18
1,96409263,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],126336.49
1,96409263,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,96409263,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],7775197.82
